county_name,year,month,rainfall_anomaly_1m,rainfall_anomaly_3m,rainfall_rolling_3m,consecutive_dry_months,ndvi_anomaly_1m,ndvi_anomaly_3m,ndvi_trend_3m,maize_price_change_1m,maize_price_change_3m,maize_price_zscore,previous_ipc_phase,target_phase3plus
Mandera,2021,8,-75.7,-60.9,2.3666666666666645,9,-63.6,-63.6,0.0,0.8140718127634832,2.847397300904642,1.2572756635494324,3.0,1
Mandera,2021,9,-68.6,-54.3,2.033333333333331,10,-63.6,-63.6,0.0,-2.0331651045421775,3.7885731744576843,1.0523225904027838,3.0,1
Mandera,2021,10,-68.6,-75.7,8.966666666666663,11,-63.6,-63.6,0.0,-4.194877833382396,-5.378688762901584,0.6380557404255149,3.0,1
Mandera,2021,11,-52.7,-68.6,15.899999999999997,12,-63.6,-63.6,0.0,-2.1662313719465356,-8.175919250180245,0.43310266727886626,3.0,1
Mandera,2021,12,-51.7,-68.6,20.799999999999997,13,-63.6,-63.6,0.0,6.25,-0.41212834854283187,1.0116226893523854,3.0,1
Mandera,2022,1,-64.5,-52.7,14.233333333333329,14,-63.6,-63.6,0.0,1.699674844812297,5.715163619603626,1.1787829972379498,3.0,1
Mandera,2022,2,-60.0,-51.7,7.366666666666663,15,-63.6,-63.6,0.0010000000000000009,0.15986048539456474,8.228643216080402,1.1947722440791777,4.0,1
Mandera,2022,3,-65.7,-64.5,8.13333333333333,16,-63.2,-63.6,0.0,1.625072547881602,3.5175879396984926,1.357571848280771,4.0,1
Mandera,2022,4,-65.7,-60.0,14.76666666666666,17,-63.6,-63.6,0.0,-1.856082238720731,-0.10172939979654119,1.1686080219753503,4.0,1
Mandera,2022,5,-59.5,-65.7,19.966666666666665,18,-63.6,-63.2,-0.0010000000000000009,-0.08728542333430317,-0.3482298316889147,1.1598866146074078,4.0,1
Mandera,2022,6,-67.9,-65.7,14.499999999999995,19,-63.6,-63.6,0.0,-1.9073966220151426,-3.812107367218732,0.96946922040733,4.0,1
Mandera,2022,7,-60.0,-59.5,7.899999999999996,20,-63.6,-63.6,0.0,0.43045866112512987,-1.5711376200174572,1.0116226893523854,4.0,1
Mandera,2022,8,-58.6,-67.9,2.9666666666666632,21,-63.6,-63.6,0.0,-0.3842743127401715,-1.8637157833430402,0.9738299240913012,4.0,1
Mandera,2022,9,-54.3,-60.0,2.9666666666666632,22,-63.6,-63.6,0.0,2.0474777448071215,2.092919697194597,1.1744222935539785,4.0,1
Mandera,2022,10,-60.0,-58.6,7.5333333333333306,23,-63.6,-63.6,0.0,2.3698749636522245,4.064439846290275,1.411353860383083,4.0,1
Mandera,2022,11,-65.1,-54.3,11.566666666666663,24,-63.6,-63.6,0.0,0.9941769634995028,5.5044510385756675,1.513103613009079,4.0,1
Mandera,2022,12,-67.9,-60.0,18.966666666666665,25,-63.6,-63.6,0.012999999999999998,-9.154830544227254,-6.077348066298343,0.566830913587318,4.0,1
Mandera,2023,1,-47.5,-65.1,14.999999999999998,26,-57.7,-63.6,0.052000000000000005,1.501547987616099,-6.874023576196563,0.707826999369055,4.0,1
Mandera,2023,2,-32.9,-67.9,11.266666666666664,27,-40.0,-63.6,0.048,3.202684154338874,-4.837575587118549,1.0130762572470424,3.0,1
Mandera,2023,3,-41.4,-47.5,13.066666666666663,28,-41.8,-57.7,0.026999999999999996,2.955519432540269,7.84829721362229,1.303789836178459,3.0,1
Mandera,2023,4,-45.7,-32.9,24.899999999999995,29,-45.5,-40.0,0.010999999999999982,-7.047509688531648,-1.2353210309592801,0.5900879999018313,3.0,1
Mandera,2023,5,-28.2,-41.4,37.8,30,-35.0,-41.8,-0.0020000000000000018,-0.8956145768993207,-5.1573814097827695,0.5057810620117205,3.0,1
Mandera,2023,6,-23.6,-45.7,29.199999999999992,31,-42.7,-45.5,0.05100000000000002,2.570894359613587,-5.51169800488015,0.7456197646301391,3.0,1
Mandera,2023,7,-34.3,-28.2,17.83333333333333,32,-22.3,-35.0,0.02300000000000002,-4.92176819079447,-3.350833848054355,0.2746637667612442,3.0,1
Mandera,2023,8,-12.9,-23.6,5.266666666666661,33,-24.5,-42.7,0.009000000000000008,3.562869467966129,0.9971953879713306,0.5988094072697737,3.0,1
Mandera,2023,9,-27.1,-34.3,5.666666666666662,34,-38.6,-22.3,0.0,-5.0910212897253935,-6.547166945161781,0.11913200203293632,3.0,1
Mandera,2023,10,-17.1,-12.9,29.73333333333333,35,-22.3,-24.5,0.19699999999999998,-3.2347204161248375,-4.888959897747244,-0.17012800900382322,3.0,1
Mandera,2023,11,64.5,-27.1,53.9,0,65.0,-38.6,0.20800000000000002,-1.71342180413237,-9.734649799444615,-0.31839193425884565,3.0,1
Mandera,2023,12,63.0,-17.1,80.03333333333332,0,55.9,-22.3,0.231,-1.2989232609810288,-6.128088426527959,-0.428863094252784,3.0,1
Mandera,2024,1,76.9,64.5,57.19999999999999,0,82.7,65.0,-0.03799999999999998,6.372294372294372,3.191668066521082,0.10604989098102258,3.0,0
Mandera,2024,2,40.0,63.0,33.666666666666664,0,47.7,55.9,-0.10600000000000004,1.3836887514243854,6.443343018287473,0.22960316202687464,2.0,0
Mandera,2024,3,0.0,76.9,37.26666666666666,0,7.7,82.7,0.0,0.04816955684007707,7.896103896103897,0.23396386571084588,2.0,0
Mandera,2024,4,69.6,40.0,56.73333333333333,0,82.7,47.7,-0.03400000000000003,0.30492697801316004,1.741819957675403,0.26158165570933045,2.0,0
Mandera,2024,5,21.8,0.0,82.1,0,32.3,7.7,0.09400000000000003,-1.3599999999999999,-1.0115606936416186,0.13802838466347842,2.0,0
Mandera,2024,6,48.4,69.6,53.133333333333326,0,50.5,82.7,-0.127,2.51419302514193,1.4283421601669073,0.3633314083353263,2.0,0
Mandera,2024,7,15.7,21.8,33.099999999999994,0,25.0,32.3,-0.03999999999999998,-1.5031645569620253,-0.4,0.22524245834290338,2.0,0
Mandera,2024,8,15.7,48.4,8.199999999999996,0,14.1,50.5,-0.04200000000000004,-3.2931726907630523,-2.3519870235198703,-0.07273896006179864,2.0,0
Mandera,2024,9,20.0,15.7,8.066666666666661,0,31.4,25.0,-0.04600000000000001,-0.09966777408637872,-4.841772151898734,-0.08146036742974114,2.0,0
Mandera,2024,10,10.0,15.7,22.33333333333333,0,4.1,14.1,-0.032,2.826737612238111,-0.6586345381526104,0.165646174661963,2.0,0
Mandera,2024,11,6.9,20.0,42.666666666666664,0,-0.5,31.4,0.041000000000000036,-1.0672703751617076,1.627906976744186,0.0697106936145955,2.0,0
Mandera,2024,12,45.8,10.0,59.76666666666667,0,50.0,4.1,0.07199999999999998,0.06538084341288003,1.7958097771865646,0.07552496519322384,2.0,0
Marsabit,2019,1,,,14.0,0,,,,,,-1.5702642042978057,,0
Marsabit,2019,2,66.7,,11.7,0,66.9,,,1.6945649927671007,,-1.4497870193076918,2.0,0
Marsabit,2019,3,11.9,,37.9,0,20.8,,,1.0770168664905508,,-1.3719176192531062,2.0,0
Marsabit,2019,4,44.7,66.7,63.23333333333333,0,29.6,66.9,-0.08600000000000002,-2.251708886208283,0.4753048150444307,-1.536471823142042,2.0,0
Marsabit,2019,5,44.2,11.9,89.3,0,33.8,20.8,0.04799999999999999,0.30851501439736734,-0.8941272099166836,-1.514433313692631,2.0,0
Marsabit,2019,6,40.4,44.7,62.93333333333333,0,39.2,29.6,0.0010000000000000009,0.7176542956735698,-1.2464817048652996,-1.4630101249773386,2.0,0
Marsabit,2019,7,33.3,44.2,37.53333333333333,0,30.0,33.8,0.02100000000000002,-0.6311074918566776,0.390785684903332,-1.5085563778394546,2.0,0
Marsabit,2019,8,64.3,40.4,12.200000000000001,0,41.9,39.2,-0.0010000000000000009,-0.22536365498873182,-0.14353085913471397,-1.5247179514356894,2.0,0
Marsabit,2019,9,38.1,33.3,11.266666666666666,0,38.8,30.0,-0.07100000000000001,3.449691991786448,2.5651465798045603,-1.2778866456022857,2.0,0
Marsabit,2019,10,0.0,64.3,25.033333333333335,0,2.7,41.9,-0.08200000000000002,-3.255260023818976,-0.14341323499282935,-1.5188410155825132,2.0,0
Marsabit,2019,11,3.9,38.1,44.800000000000004,0,10.4,38.8,-0.03799999999999998,-0.02051702913418137,0.06160164271047228,-1.5203102495458074,2.0,0
Marsabit,2019,12,33.7,0.0,70.53333333333333,0,24.2,2.7,0.15799999999999997,3.406525754155551,0.01984914648670107,-1.2764174116389915,2.0,0
Marsabit,2020,1,61.4,3.9,55.13333333333333,0,63.5,10.4,-0.0030000000000000027,4.385790831514189,7.919573245794009,-0.951716705751002,2.0,0
Marsabit,2020,2,6.0,33.7,34.199999999999996,0,9.2,24.2,-0.05499999999999999,-3.11787072243346,4.576236404678843,-1.1926710757312295,2.0,0
Marsabit,2020,3,-3.6,61.4,24.566666666666666,1,3.1,63.5,-0.20199999999999999,2.021193092621664,3.175233181186744,-1.0413399775119403,2.0,0
Marsabit,2020,4,-9.1,6.0,37.0,2,-14.2,9.2,-0.07299999999999998,-1.8080400076937873,-2.9467680608365017,-1.179447970061583,2.0,0
Marsabit,2020,5,-26.0,-3.6,56.300000000000004,3,-18.8,3.1,0.021999999999999964,3.1537708129285016,3.3359497645211933,-0.9429013019712376,2.0,0
Marsabit,2020,6,5.8,-9.1,40.2,0,11.5,-14.2,0.006000000000000005,-2.8674515761488797,-1.6156953260242353,-1.1647556304286422,2.0,0
Marsabit,2020,7,0.0,-26.0,26.866666666666664,0,-11.9,-18.8,-0.026999999999999996,2.463343108504399,2.6640548481880506,-0.9796321510535893,2.0,0
Marsabit,2020,8,-26.2,5.8,7.633333333333334,1,-29.2,11.5,-0.046999999999999986,-3.8542262926922346,-4.310672236992024,-1.2764174116389915,2.0,0
Marsabit,2020,9,-1.2,0.0,7.366666666666667,2,-6.5,-11.9,-0.017000000000000015,0.5358205993252629,-0.9579667644183774,-1.2367480946300518,2.0,0
Marsabit,2020,10,-9.5,-26.2,21.96666666666667,3,-18.5,-29.2,0.08500000000000002,2.0331622581918674,-1.3737836290784202,-1.0854169964107623,2.0,0
Marsabit,2020,11,-5.7,-1.2,29.633333333333336,4,3.5,-6.5,-0.07899999999999999,-0.8318823757012962,1.7265330422702916,-1.1485940568324073,2.0,0
Marsabit,2020,12,-41.0,-9.5,44.0,5,-36.9,-18.5,0.06900000000000003,-3.3359344518142797,-2.191077773391236,-1.3998330645556936,2.0,0
Marsabit,2021,1,-4.4,-5.7,28.3,6,8.1,3.5,-0.16100000000000003,29.001009081735617,23.660282453085703,0.711456140697886,2.0,1
Marsabit,2021,2,-65.5,-41.0,19.166666666666668,7,-58.5,-36.9,-0.031,-0.2972465581977472,24.326960593055013,0.6835406953952987,3.0,1
Marsabit,2021,3,-53.6,-4.4,9.5,8,-48.8,8.1,-0.16800000000000004,3.5462105758669384,33.17860746720485,1.0155875710997586,3.0,1
Marsabit,2021,4,-65.2,-65.5,16.7,9,-56.5,-58.5,0.0050000000000000044,-2.1973026216093348,0.969962453066333,0.8025486464221184,3.0,1
Marsabit,2021,5,-60.7,-53.6,22.26666666666667,10,-56.5,-48.8,-0.04300000000000001,1.2395413696932134,2.5262827553742353,0.9200873634856441,3.0,1
Marsabit,2021,6,-67.0,-65.2,16.166666666666668,11,-65.4,-56.5,0.018000000000000002,-3.1833486378940923,-4.136990453098955,0.6144866991204774,3.0,1
Marsabit,2021,7,-59.5,-60.7,9.033333333333333,12,-49.6,-56.5,0.019000000000000003,1.4226999683844452,-0.5887821506042764,0.7467177558169438,3.0,1
Marsabit,2021,8,-63.1,-67.0,3.1,13,-49.2,-65.4,0.007000000000000006,2.9925187032418954,1.1325374961738597,1.0288106767694054,3.0,1
Marsabit,2021,9,-66.7,-59.5,3.033333333333333,14,-62.7,-49.6,0.0010000000000000009,-1.2863196125907992,3.1141321530192854,0.9039257898894093,3.0,1
Marsabit,2021,10,-61.9,-63.1,9.566666666666666,15,-49.2,-49.2,-0.0040000000000000036,0.5059021922428331,2.182044887780549,0.9524105106781137,3.0,1
Marsabit,2021,11,-57.2,-66.7,15.133333333333333,16,-50.8,-62.7,-0.017,0.7626601586333129,-0.03026634382566586,1.0258722088428172,3.0,1
Marsabit,2021,12,-63.2,-61.9,20.333333333333332,17,-69.2,-49.2,-0.031,0.030275507114744173,1.3030814042618428,1.0288106767694054,3.0,1
Marsabit,2022,1,-64.6,-57.2,13.566666666666668,18,-61.2,-50.8,-0.048,1.6495157384987893,2.455765710799268,1.188957178768459,3.0,1
Marsabit,2022,2,-71.4,-63.2,8.0,19,-69.2,-69.2,0.021999999999999992,1.2803334822093198,2.982137450802301,1.315311299611749,4.0,1
Marsabit,2022,3,-66.7,-64.6,9.966666666666667,20,-60.8,-61.2,-0.020000000000000004,-5.012494487726003,-2.209443099273608,0.814302518128471,4.0,1
Marsabit,2022,4,-60.4,-71.4,17.133333333333333,21,-68.8,-69.2,0.016,3.7913958526771894,-0.14887598630340926,1.1742648391355184,4.0,1
Marsabit,2022,5,-61.7,-66.7,24.933333333333334,22,-63.1,-60.8,0.016,-0.6262114209035335,-2.0285168308099366,1.1125570126771673,4.0,1
Marsabit,2022,6,-58.0,-60.4,17.8,23,-54.6,-68.8,0.03799999999999999,-1.0352588147036759,2.0736614051377282,1.0111798692098763,4.0,1
Marsabit,2022,7,-60.7,-61.7,10.866666666666667,24,-54.2,-63.1,0.009999999999999995,2.501516070345664,0.8051289697331148,1.253603473153398,4.0,1
Marsabit,2022,8,-63.1,-58.0,3.1333333333333333,25,-59.2,-54.6,-0.007999999999999993,-0.961396243159296,0.46511627906976744,1.1581032655392836,4.0,1
Marsabit,2022,9,-64.3,-60.7,3.0666666666666664,26,-57.7,-54.2,0.0,-2.3894862604540026,-0.9096422073984234,0.9230258314122323,4.0,1
Marsabit,2022,10,-63.1,-63.1,7.433333333333333,27,-54.2,-59.2,-0.025999999999999995,1.346389228886169,-2.0263274663511317,1.0523184201821105,4.0,1
Marsabit,2022,11,-69.5,-64.3,12.466666666666669,28,-69.2,-57.7,0.0,1.4945652173913044,0.4032258064516129,1.1977725825482235,4.0,1
Marsabit,2022,12,-65.9,-63.1,18.366666666666667,29,-57.7,-54.2,0.01100000000000001,0.5652238583965492,3.442472460220318,1.253603473153398,4.0,1
Marsabit,2023,1,-60.8,-69.5,14.9,30,-50.0,-69.2,0.13,-6.152935956219494,-4.211956521739131,0.6424021444230648,4.0,1
Marsabit,2023,2,-31.0,-65.9,10.566666666666666,31,-19.2,-57.7,0.039999999999999994,0.37825059101654845,-5.2655064703257475,0.6776637595421224,3.0,1
Marsabit,2023,3,-39.3,-60.8,16.266666666666666,32,-42.3,-50.0,0.024999999999999994,2.87329251059821,-3.091258689542967,0.9465335748249374,3.0,1
Marsabit,2023,4,-39.3,-31.0,32.666666666666664,33,-40.4,-19.2,-0.0069999999999999785,-8.028083028083028,-5.027580772261624,0.17371651013225617,3.0,1
Marsabit,2023,5,-11.9,-39.3,43.26666666666666,34,-21.9,-42.3,0.017000000000000015,7.965482907401261,2.151044119956037,0.8789488125134101,3.0,1
Marsabit,2023,6,-40.9,-39.3,32.06666666666667,35,-35.8,-40.4,0.0020000000000000018,1.5985244389794036,0.8852258852258852,1.0317491446959934,3.0,1
Marsabit,2023,7,-48.8,-11.9,15.533333333333333,36,-39.6,-21.9,-0.05400000000000002,-3.6308623298033282,5.708596083637571,0.6791329935054164,3.0,1
Marsabit,2023,8,-35.7,-40.9,5.333333333333333,37,-42.7,-35.8,0.026999999999999996,-1.7896389324960755,-3.84260682446972,0.5116403216898925,3.0,1
Marsabit,2023,9,-25.0,-48.8,5.966666666666666,38,-25.4,-39.6,0.064,-0.5115089514066496,-5.83963691376702,0.4646248348644822,3.0,1
Marsabit,2023,10,-26.2,-35.7,26.866666666666664,39,-15.0,-42.7,0.20299999999999999,-7.567480719794345,-9.68602825745683,-0.22738436184702512,3.0,1
Marsabit,2023,11,28.4,-25.0,58.79999999999999,0,35.4,-25.4,0.305,0.2954980010429341,-7.768542199488492,-0.2024073844710259,3.0,1
Marsabit,2023,12,92.5,-26.2,87.43333333333332,0,91.9,-15.0,0.262,3.050259965337955,-4.466580976863753,0.056177793068730525,3.0,1
Marsabit,2024,1,73.6,28.4,68.26666666666667,0,85.8,35.4,-0.022999999999999965,2.3545240497813658,5.7882843733704155,0.26187054792990044,3.0,1
Marsabit,2024,2,26.2,92.5,37.3,0,26.5,91.9,-0.20900000000000002,-1.4459415050936575,3.9514731369150775,0.1325779591600222,3.0,1
Marsabit,2024,3,9.5,73.6,33.833333333333336,0,11.5,85.8,-0.16199999999999998,-2.0840280093364454,-1.2277161116717121,-0.05107628625173663,3.0,1
Marsabit,2024,4,30.9,26.2,48.20000000000001,0,23.5,26.5,-0.126,1.5324365741529031,-2.021031876437726,0.08115477044472973,3.0,1
Marsabit,2024,5,-13.9,9.5,70.0,1,-21.9,11.5,0.057999999999999996,2.096260271675331,1.5005001667222408,0.2648090158564886,3.0,1
Marsabit,2024,6,19.6,30.9,45.76666666666667,0,33.8,23.5,-0.03600000000000003,-1.9875164257555848,1.6005448663374766,0.087031706297906,3.0,1
Marsabit,2024,7,7.1,-13.9,31.23333333333333,0,9.6,-21.9,0.11099999999999999,1.3909837439249204,1.4589971490860305,0.20897812525131387,3.0,0
Marsabit,2024,8,20.2,19.6,9.700000000000001,0,20.8,33.8,-0.01899999999999996,-2.3305785123966944,-2.940210249671485,0.001816136426849912,2.0,0
Marsabit,2024,9,19.0,7.1,10.200000000000001,0,26.5,9.6,0.08900000000000002,1.8446437637502116,0.8547008547008548,0.1619626384259036,2.0,0
Marsabit,2024,10,25.0,20.2,33.699999999999996,0,43.8,20.8,0.07800000000000001,0.4652708541043536,-0.06611570247933884,0.2031011893981376,2.0,0
Marsabit,2024,11,52.0,19.0,52.26666666666667,0,50.8,26.5,-0.013000000000000012,-1.7863049950380416,0.4907767811812489,0.04442392136237796,2.0,0
Marsabit,2024,12,23.9,25.0,72.3,0,21.5,43.8,-0.04799999999999999,1.9366790165038734,0.581588567630442,0.21338582714119608,2.0,0
Turkana,2019,1,,,9.0,0,,,,,,-1.6224418815094037,,0
Turkana,2019,2,16.9,,9.45,0,25.8,,,3.9013933547695605,,-1.3573486344358472,2.0,0
Turkana,2019,3,28.6,,33.699999999999996,0,31.3,,,-1.5473488755931504,,-1.4665903571309942,2.0,0
Turkana,2019,4,49.5,16.9,53.73333333333333,0,58.3,25.8,0.019000000000000017,0.27242246437552387,2.572347266881029,-1.4476551251971688,2.0,0
Turkana,2019,5,25.6,28.6,70.43333333333334,0,33.8,31.3,-0.07500000000000001,-1.233019853709509,-2.4963895192902825,-1.5335919470506842,2.0,0
Turkana,2019,6,9.1,49.5,46.76666666666667,0,0.0,58.3,-0.02300000000000002,2.7295810410495136,1.7393126571668065,-1.3456961840150317,2.0,0
Turkana,2019,7,45.5,25.6,26.96666666666667,0,48.8,33.8,-0.013000000000000012,-0.10298661174047373,1.3584117032392893,-1.3529789655280413,2.0,0
Turkana,2019,8,26.0,9.1,10.266666666666666,0,28.3,0.0,0.08100000000000002,-2.1237113402061856,0.4443504020313161,-1.503004264696043,2.0,0
Turkana,2019,9,28.6,45.5,9.799999999999999,0,33.8,48.8,-0.055999999999999994,-0.9058352643775016,-3.110195674562307,-1.5656361857079273,2.0,0
Turkana,2019,10,27.3,26.0,29.133333333333336,0,25.4,28.3,0.03500000000000003,2.0620748299319724,-1.0103092783505154,-1.4243502243555373,2.0,0
Turkana,2019,11,44.8,28.6,48.4,0,42.9,33.8,0.03999999999999998,1.0831076858987712,2.232989256372446,-1.3486092966202354,2.0,0
Turkana,2019,12,44.8,27.3,65.86666666666667,0,50.4,25.4,0.013000000000000012,-1.2157428394807335,1.913265306122449,-1.4345461184737511,2.0,0
Turkana,2020,1,33.0,44.8,45.03333333333333,0,30.8,42.9,-0.21300000000000002,2.5031289111389237,2.353676317433868,-1.259759362161516,2.0,0
Turkana,2020,2,-32.5,44.8,24.433333333333334,1,-45.8,50.4,-0.172,0.6919006919006919,1.9575520296723676,-1.2102364478730494,2.0,0
Turkana,2020,3,-23.4,33.0,19.26666666666667,2,-21.2,30.8,-0.086,0.8690379951495554,4.1093032957863995,-1.1476045268611652,2.0,0
Turkana,2020,4,-15.1,-32.5,35.86666666666667,3,-5.0,-45.8,0.091,0.2604688439190543,1.8315018315018317,-1.1286692949273398,2.0,0
Turkana,2020,5,0.0,-23.4,48.03333333333334,0,-7.9,-21.2,-0.013000000000000012,1.6586730615507594,2.809215844785772,-1.007775121811377,2.0,0
Turkana,2020,6,-22.9,-15.1,34.166666666666664,1,-26.7,-5.0,-0.064,-0.9435816787890702,0.9617311160088158,-1.0776898243362711,2.0,0
Turkana,2020,7,-33.8,0.0,17.933333333333334,2,-31.7,-7.9,-0.05499999999999999,-0.2579876959714229,0.4396482813749001,-1.0966250562700965,2.0,0
Turkana,2020,8,-18.2,-22.9,5.933333333333334,3,-30.8,-26.7,0.026000000000000023,-0.07958615200955034,-1.2777668566935325,-1.1024512814805045,2.0,0
Turkana,2020,9,-16.9,-33.8,7.099999999999999,4,-15.8,-31.7,0.1,-1.6726403823178015,-2.004365945624132,-1.224802010899069,2.0,0
Turkana,2020,10,11.7,-18.2,19.400000000000002,0,10.0,-30.8,0.059,3.867962737950587,2.049343414245921,-0.9465997571020949,2.0,0
Turkana,2020,11,-7.6,-16.9,33.03333333333333,1,-6.2,-15.8,0.04799999999999999,0.15597582374731916,2.2899243329350853,-0.9349473066812792,2.0,0
Turkana,2020,12,1.2,11.7,41.7,0,4.2,10.0,-0.10200000000000001,-3.718123418337551,0.16200891049007696,-1.2131495604782534,2.0,0
Turkana,2021,1,-26.0,-7.6,28.233333333333334,1,-32.5,-6.2,-0.14500000000000002,30.125353821269712,25.48255020471827,0.9571193303986651,2.0,1
Turkana,2021,2,-63.6,1.2,13.4,2,-66.7,4.2,-0.16999999999999998,-2.050963331261653,22.71753941989488,0.7648538984552067,3.0,1
Turkana,2021,3,-63.6,-26.0,9.166666666666666,3,-66.7,-32.5,-0.05600000000000001,2.839467005076142,31.075616659927213,1.0255774766209573,3.0,1
Turkana,2021,4,-60.2,-63.6,18.233333333333334,4,-55.8,-66.7,0.05500000000000001,-7.7587536634274255,-7.085146053449347,0.292929656412172,3.0,1
Turkana,2021,5,-45.5,-63.6,22.03333333333333,5,-43.7,-66.7,0.0,8.879598662207359,3.2836294416243654,1.0663610530938121,3.0,1
Turkana,2021,6,-74.2,-60.2,15.633333333333335,6,-66.7,-55.8,-0.025999999999999995,-1.7508831208723696,-1.326546351997532,0.9003136345971888,3.0,1
Turkana,2021,7,-64.9,-45.5,6.766666666666668,7,-66.7,-43.7,-0.031000000000000014,-2.579334062841957,4.214046822742475,0.6599818446678656,3.0,1
Turkana,2021,8,-55.8,-74.2,2.8666666666666676,8,-56.7,-66.7,0.0,2.952503209242619,-1.4590692673936416,0.927988204346626,3.0,1
Turkana,2021,9,-67.5,-64.9,2.933333333333335,9,-66.7,-66.7,0.039999999999999994,-0.6857855361596009,-0.39080819133969047,0.8638997270321398,3.0,1
Turkana,2021,10,-62.3,-55.8,8.600000000000001,10,-50.0,-56.7,-0.015,-3.327055869428751,-1.1553273427471118,0.5551097908805246,3.0,1
Turkana,2021,11,-56.4,-67.5,12.833333333333334,11,-62.9,-66.7,0.0,7.5487012987013,3.2574812967581046,1.2324084715904353,3.0,1
Turkana,2021,12,-67.5,-62.3,17.066666666666666,12,-66.7,-50.0,-0.03,-3.8943396226415095,-0.07846829880728186,0.85661694551913,3.0,1
Turkana,2022,1,-66.6,-56.4,11.366666666666669,13,-62.5,-62.9,0.016,1.6962462698288046,5.113636363636364,1.0139250262001416,3.0,1
Turkana,2022,2,-57.1,-67.5,7.266666666666669,14,-56.3,-66.7,0.0,2.193050193050193,-0.12075471698113208,1.2207560211696198,4.0,1
Turkana,2022,3,-62.3,-66.6,8.56666666666667,15,-66.7,-62.5,-0.009999999999999995,-1.4810337010729937,2.387309564944244,1.0780135035146279,4.0,1
Turkana,2022,4,-64.5,-57.1,14.600000000000003,16,-66.7,-56.3,0.013999999999999999,0.8283479061205707,1.5135135135135136,1.1566675438551335,4.0,1
Turkana,2022,5,-61.1,-62.3,20.46666666666667,17,-50.4,-66.7,0.008999999999999994,1.8256503879507076,1.1485567477708931,1.3314543001673687,4.0,1
Turkana,2022,6,-62.7,-64.5,14.966666666666669,18,-62.9,-66.7,0.0,-0.6872852233676976,1.9634913330265378,1.2644527102476786,4.0,1
Turkana,2022,7,-61.0,-61.1,8.86666666666667,19,-66.7,-50.4,0.0020000000000000018,-1.474349330525049,-0.3651300775901415,1.1217101925926865,4.0,1
Turkana,2022,8,-59.7,-62.7,2.833333333333337,20,-49.6,-62.9,-0.008999999999999994,4.290731409375477,2.0469146869864034,1.531002513623837,4.0,1
Turkana,2022,9,-68.8,-61.0,3.06666666666667,21,-66.7,-66.7,0.026999999999999996,-6.8228404099560755,-4.257559801414171,0.8522472766113242,4.0,1
Turkana,2022,10,-51.9,-59.7,9.266666666666671,22,-55.4,-49.6,-0.03699999999999999,-0.17284726587052168,-2.992823331806383,0.8362251572827026,4.0,1
Turkana,2022,11,-53.6,-68.8,14.966666666666669,23,-65.0,-66.7,0.0059999999999999915,2.4555328191405636,-4.699853587115666,1.0634479404886081,4.0,1
Turkana,2022,12,-58.3,-51.9,19.500000000000004,24,-64.2,-55.4,-0.018000000000000002,3.04194192656322,5.389692017598994,1.351846088403796,4.0,1
Turkana,2023,1,-63.0,-53.6,14.100000000000003,25,-62.9,-65.0,0.09699999999999999,-10.079021917399732,-5.068471588226035,0.3672140278448719,4.0,1
Turkana,2023,2,-28.6,-58.3,9.400000000000004,26,-24.6,-64.2,0.062,1.492289835848118,-5.9609771086188355,0.49830409507904816,3.0,1
Turkana,2023,3,-29.9,-63.0,14.766666666666671,27,-38.3,-62.9,0.04600000000000001,5.554647933344225,-3.667809751006411,0.9935332379637142,3.0,1
Turkana,2023,4,-39.3,-28.6,23.200000000000003,28,-43.7,-24.6,-0.04999999999999999,-0.43336944745395445,6.665561266788261,0.9527496614908593,3.0,1
Turkana,2023,5,-44.0,-29.9,33.6,29,-45.4,-38.3,0.027999999999999997,-1.6632986165086274,3.3491259598104888,0.7968981371124497,3.0,1
Turkana,2023,6,-33.5,-39.3,24.633333333333336,30,-26.7,-43.7,0.063,-6.655074296553905,-8.605479028014239,0.1836879337170251,3.0,1
Turkana,2023,7,-15.6,-44.0,16.100000000000005,31,-17.5,-45.4,0.033,6.333615580016935,-2.3939064200217626,0.7284399908901577,3.0,1
Turkana,2023,8,-32.5,-33.5,5.3999999999999995,32,-31.7,-26.7,-0.03799999999999998,2.6755852842809364,1.9127410686057542,0.9731414497272868,3.0,1
Turkana,2023,9,-41.6,-15.6,5.7,33,-42.5,-17.5,0.07,-11.865984178687762,-3.7764606265876375,-0.1411241217632117,3.0,1
Turkana,2023,10,-3.9,-32.5,28.566666666666666,34,11.7,-31.7,0.19099999999999998,-0.8623724040830694,-10.288262462175506,-0.2124953805907077,3.0,1
Turkana,2023,11,57.9,-41.6,54.0,0,47.9,-42.5,0.308,-0.1952778270903604,-12.796649604467195,-0.22851749991932924,3.0,1
Turkana,2023,12,72.8,-3.9,74.73333333333333,0,85.8,11.7,0.05099999999999999,0.8004268943436499,-0.26399155227032733,-0.1629724663022411,3.0,1
Turkana,2024,1,48.9,57.9,52.83333333333332,0,32.9,47.9,-0.11299999999999999,2.8763013940356448,3.4972483578909994,0.07444621102187819,3.0,1
Turkana,2024,2,5.2,72.8,29.066666666666663,0,0.8,85.8,-0.183,-0.8061749571183533,2.863749555318392,0.005988064799586125,3.0,1
Turkana,2024,3,23.4,48.9,36.1,0,9.6,32.9,0.057999999999999996,0.5014698253501643,2.558673019234163,0.04822819757504293,3.0,1
